GENE PRODUCT DB,GENE PRODUCT ID,SYMBOL,QUALIFIER,GO TERM,SLIMMED FROM,GO NAME,ECO ID,GO EVIDENCE CODE,REFERENCE,WITH/FROM,TAXON ID,ASSIGNED BY,ANNOTATION EXTENSION,GO ASPECT
UniProtKB,Q5TGU0,TSPO2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:E2RDM9,9606,UniProt,,P
UniProtKB,Q5TZS4,Q5TZS4,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR017130,9606,InterPro,,P
UniProtKB,Q5TZS4,Q5TZS4,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q5TZS4,Q5TZS4,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000256,IEA,GO_REF:0000104,UniRule:UR000736773,9606,UniProt,,P
UniProtKB,Q5TZS4,Q5TZS4,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000256,IEA,GO_REF:0000104,UniRule:UR000736773,9606,UniProt,,P
UniProtKB,Q5VTQ0,TTC39B,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1917113|PANTHER:PTN001275282,9606,GO_Central,,P
UniProtKB,Q5VTQ0,TTC39B,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8BYY4,9606,UniProt,,P
UniProtKB,Q5VTQ0,TTC39B,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8BYY4|ensembl:ENSMUSP00000099887,9606,Ensembl,,P
UniProtKB,Q5VVF5,VLDLR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q5VYJ5,MALRD1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:A2AJX4|ensembl:ENSMUSP00000116869,9606,Ensembl,,P
UniProtKB,Q6FGV9,PMVK,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR005919,9606,InterPro,,P
UniProtKB,Q6FGV9,PMVK,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q6GSK2,FDXR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00296,9606,UniProt,,P
UniProtKB,Q6IAA8,LAMTOR1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:20544018,,9606,UniProt,,P
UniProtKB,Q6IAA8,LAMTOR1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR028209,9606,InterPro,,P
UniProtKB,Q6IAX1,FDFT1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q02769|ensembl:ENSRNOP00000029808,9606,Ensembl,,P
UniProtKB,Q6IBK0,STAR,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR029866,9606,InterPro,,F
UniProtKB,Q6IBK0,STAR,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P51557|ensembl:ENSMUSP00000033979,9606,Ensembl,,F
UniProtKB,Q6IBK0,STAR,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P97826|ensembl:ENSRNOP00000020606,9606,Ensembl,,P
UniProtKB,Q6IBK0,STAR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00296,9606,UniProt,,P
UniProtKB,Q6IMI6-1,SULT1C3,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:28992322,,9606,UniProt,,P
UniProtKB,Q6N017,ABCA5,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR030367,9606,InterPro,,P
UniProtKB,Q6Q788,APOA5,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002709027|UniProtKB:P02647,9606,GO_Central,,F
UniProtKB,Q6Q788,APOA5,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000318,IBA,PMID:21873635,MGI:MGI:88049|PANTHER:PTN002709027|UniProtKB:P02647|UniProtKB:P06727,9606,GO_Central,,P
UniProtKB,Q6Q788,APOA5,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000318,IBA,PMID:21873635,MGI:MGI:88049|PANTHER:PTN002709027,9606,GO_Central,,P
UniProtKB,Q6Q788,APOA5,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002709027|UniProtKB:P02647|UniProtKB:P06727|UniProtKB:Q6Q788,9606,GO_Central,,P
UniProtKB,Q6Q788,APOA5,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:19121291,,9606,BHF-UCL,,P
UniProtKB,Q86T03,PIP4P1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000315,IMP,PMID:25035345,,9606,UniProt,,P
UniProtKB,Q86T95,DKFZp451B0517,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR042555,9606,InterPro,,F
UniProtKB,Q86T95,DKFZp451B0517,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR042555,9606,InterPro,,P
UniProtKB,Q86V21,AACS,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9JMI1|ensembl:ENSRNOP00000001292,9606,Ensembl,,P
UniProtKB,Q86Y82,STX12,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:15469992,,9606,BHF-UCL,,P
UniProtKB,Q8IV16,GPIHBP1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q9D1N2,9606,BHF-UCL,,P
UniProtKB,Q8IY26,PLPP6,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,Reactome:R-HSA-191273,,9606,Reactome,,P
UniProtKB,Q8IYS0,GRAMD1C,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8CI52,9606,UniProt,,F
UniProtKB,Q8IYS0,GRAMD1C,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8CI52,9606,UniProt,,P
UniProtKB,Q8IYS0,GRAMD1C,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8CI52|ensembl:ENSMUSP00000150056,9606,Ensembl,,P
UniProtKB,Q8IYS0,GRAMD1C,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8CI52|ensembl:ENSMUSP00000150056,9606,Ensembl,,F
UniProtKB,Q8IZY2,ABCA7,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1351646|PANTHER:PTN002710138|UniProtKB:Q8IZY2,9606,GO_Central,,P
UniProtKB,Q8IZY2,ABCA7,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:14570867,,9606,Alzheimers_University_of_Toronto,,P
UniProtKB,Q8N271,PROM2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000506589|RGD:621435,9606,GO_Central,,F
UniProtKB,Q8N271,PROM2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000250,ISS,PMID:12514187,UniProtKB:Q8CJ52,9606,CAFA,,F
UniProtKB,Q8N995,Q8N995,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q8NAN7,Q8NAN7,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q8NBP7,PCSK9,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:17170371,,9606,HGNC-UCL,,P
UniProtKB,Q8NBP7,PCSK9,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q8NBP7,PCSK9,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q80W65|ensembl:ENSMUSP00000055757,9606,Ensembl,,P
UniProtKB,Q8NBP7,PCSK9,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P59996|ensembl:ENSRNOP00000008536,9606,Ensembl,,P
UniProtKB,Q8NF22,FLJ00380,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q8NHX9,TPCN2,involved_in,GO:0030301,GO:0090117,endosome to lysosome transport of low-density lipoprotein particle,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8BWC0,9606,UniProt,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000318,IBA,PMID:21873635,MGI:MGI:893578|PANTHER:PTN002629874|UniProtKB:Q8WTV0,9606,GO_Central,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000318,IBA,PMID:21873635,MGI:MGI:893578|PANTHER:PTN002629874|UniProtKB:Q8WTV0,9606,GO_Central,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000315,IMP,PMID:26965621,,9606,UniProt,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000315,IMP,PMID:12202492,,9606,AgBase,occurs_in(UBERON:0000201),P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000315,IMP,PMID:11208913,,9606,AgBase,occurs_in(UBERON:0013694),P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q61009|ensembl:ENSMUSP00000083242,9606,Ensembl,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q61009|ensembl:ENSMUSP00000083242,9606,Ensembl,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q61009|ensembl:ENSMUSP00000083242,9606,Ensembl,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q61009|ensembl:ENSMUSP00000083242,9606,Ensembl,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q61009|ensembl:ENSMUSP00000083242,9606,Ensembl,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q61009|ensembl:ENSMUSP00000083242,9606,Ensembl,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000250,ISS,PMID:14718538,UniProtKB:Q61009,9606,BHF-UCL,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q61009,9606,BHF-UCL,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000250,ISS,PMID:14718538,UniProtKB:Q61009,9606,BHF-UCL,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000270,IEP,PMID:9211901,,9606,BHF-UCL,,P
UniProtKB,Q8WTV0,SCARB1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q61009,9606,BHF-UCL,,P
UniProtKB,Q8WUA8,TSKU,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8CBR6|ensembl:ENSMUSP00000091713,9606,Ensembl,,P
UniProtKB,Q8WUA8,TSKU,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8CBR6|ensembl:ENSMUSP00000091713,9606,Ensembl,,P
UniProtKB,Q8WUA8,TSKU,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8CBR6|ensembl:ENSMUSP00000091713,9606,Ensembl,,P
UniProtKB,Q8WUA8,TSKU,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8CBR6,9606,UniProt,,P
UniProtKB,Q8WUA8,TSKU,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8CBR6,9606,UniProt,,P
UniProtKB,Q8WUA8,TSKU,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8CBR6,9606,UniProt,,P
UniProtKB,Q8WWZ7,ABCA5,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000315,IMP,PMID:25125465,,9606,UniProt,,P
UniProtKB,Q8WWZ7,ABCA5,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:25125465,,9606,UniProt,,P
UniProtKB,Q8WWZ7,ABCA5,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR030367,9606,InterPro,,P
UniProtKB,Q8WWZ7,ABCA5,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8K448|ensembl:ENSMUSP00000047927,9606,Ensembl,,P
UniProtKB,Q8WWZ7,ABCA5,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000250,ISS,PMID:20382126,UniProtKB:Q8K448,9606,BHF-UCL,,P
UniProtKB,Q8WWZ7,ABCA5,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000305,IC,PMID:20382126,GO:0034375,9606,BHF-UCL,,P
UniProtKB,Q8WY64,MYLIP,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8BM54|ensembl:ENSMUSP00000047403,9606,Ensembl,,P
UniProtKB,Q969R2,OSBP2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002590517|UniProtKB:Q969R2,9606,GO_Central,,F
UniProtKB,Q969R2,OSBP2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:17428193,,9606,BHF-UCL,has_input(CHEBI:42977),F
UniProtKB,Q96CP6,GRAMD1A,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8VEF1,9606,UniProt,,F
UniProtKB,Q96CP6,GRAMD1A,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8VEF1,9606,UniProt,,P
UniProtKB,Q96CP6,GRAMD1A,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8VEF1|ensembl:ENSMUSP00000001280,9606,Ensembl,,F
UniProtKB,Q96CP6,GRAMD1A,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8VEF1|ensembl:ENSMUSP00000001280,9606,Ensembl,,P
UniProtKB,Q96DR4,STARD4,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002931313|UniProtKB:Q96DR4,9606,GO_Central,,F
UniProtKB,Q96DR4,STARD4,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002931313|UniProtKB:Q96DR4,9606,GO_Central,,P
UniProtKB,Q96DR4,STARD4,involved_in,GO:0010878,GO:0010879,cholesterol transport involved in cholesterol storage,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002931313|UniProtKB:Q96DR4,9606,GO_Central,,P
UniProtKB,Q96DR4,STARD4,involved_in,GO:0030301,GO:0010879,cholesterol transport involved in cholesterol storage,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002931313|UniProtKB:Q96DR4,9606,GO_Central,,P
UniProtKB,Q96DR4,STARD4,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002931313|UniProtKB:Q96DR4,9606,GO_Central,,P
UniProtKB,Q96DR4,STARD4,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR042555,9606,InterPro,,F
UniProtKB,Q96DR4,STARD4,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR042555,9606,InterPro,,P
UniProtKB,Q96DR4,STARD4,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:18403318,,9606,BHF-UCL,,F
UniProtKB,Q96DR4,STARD4,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000314,IDA,PMID:18403318,,9606,BHF-UCL,,P
UniProtKB,Q96DR4,STARD4,involved_in,GO:0010878,GO:0010879,cholesterol transport involved in cholesterol storage,ECO:0000314,IDA,PMID:18403318,,9606,BHF-UCL,,P
UniProtKB,Q96DR4,STARD4,involved_in,GO:0030301,GO:0010879,cholesterol transport involved in cholesterol storage,ECO:0000314,IDA,PMID:18403318,,9606,BHF-UCL,,P
UniProtKB,Q96DR4,STARD4,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000314,IDA,PMID:18403318,,9606,BHF-UCL,,P
UniProtKB,Q96E22,NUS1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q99LJ8|ensembl:ENSMUSP00000023830,9606,Ensembl,,P
UniProtKB,Q96EB6,SIRT1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q923E4,9606,UniProt,,P
UniProtKB,Q96EB6,SIRT1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q923E4|ensembl:ENSMUSP00000112595,9606,Ensembl,,P
UniProtKB,Q96ES0,KIAA1468,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR040362,9606,InterPro,,P
UniProtKB,Q96JX3,SERAC1,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000315,IMP,PMID:22683713,,9606,UniProt,,P
UniProtKB,Q96PD7,DGAT2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9DCV3|ensembl:ENSMUSP00000033001,9606,Ensembl,,P
UniProtKB,Q96PD7,DGAT2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q9DCV3,9606,BHF-UCL,,P
UniProtKB,Q99835,SMO,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P56726|ensembl:ENSMUSP00000001812,9606,Ensembl,,P
UniProtKB,Q99835,SMO,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P56726,9606,BHF-UCL,,P
UniProtKB,Q9BQE5,APOL2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000303,NAS,PMID:11374903,,9606,UniProt,,P
UniProtKB,Q9BX93,PLA2G12B,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1917086|PANTHER:PTN002655639,9606,GO_Central,,P
UniProtKB,Q9BXB5,OSBPL10,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002590363|UniProtKB:Q9BXB5,9606,GO_Central,,F
UniProtKB,Q9BXB5,OSBPL10,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:17428193,,9606,BHF-UCL,has_input(CHEBI:42977),F
UniProtKB,Q9BXS1,IDI2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q9BXS1,IDI2,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q9BXW6,OSBPL1A,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000861364|UniProtKB:Q9BXW6|UniProtKB:Q9H1P3,9606,GO_Central,,F
UniProtKB,Q9BXW6,OSBPL1A,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000303,NAS,PMID:10588946,,9606,UniProt,,P
UniProtKB,Q9BXW6-1,OSBPL1A,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:17428193,,9606,BHF-UCL,has_input(CHEBI:42977),F
UniProtKB,Q9BXW6-2,OSBPL1A,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:17428193,,9606,BHF-UCL,has_input(CHEBI:42977),F
UniProtKB,Q9BZC7,ABCA2,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000270,IEP,PMID:11178988,,9606,UniProt,,P
UniProtKB,Q9BZC7,ABCA2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000270,IEP,PMID:15238223,,9606,UniProt,,P
UniProtKB,Q9BZF1,OSBPL8,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000861474|UniProtKB:Q9BZF1,9606,GO_Central,,F
UniProtKB,Q9BZF1,OSBPL8,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:17428193,,9606,BHF-UCL,has_input(CHEBI:42977),F
UniProtKB,Q9BZF2,OSBPL7,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000861587|UniProtKB:Q9BZF2|UniProtKB:Q9H4L5,9606,GO_Central,,F
UniProtKB,Q9BZF2,OSBPL7,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:17428193,,9606,BHF-UCL,has_input(CHEBI:42977),F
UniProtKB,Q9BZF2,OSBPL7,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000315,IMP,PMID:21669198,,9606,BHF-UCL,has_input(CHEBI:42977),P
UniProtKB,Q9BZF3,OSBPL6,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000861587|UniProtKB:Q9BZF2|UniProtKB:Q9H4L5,9606,GO_Central,,F
UniProtKB,Q9H0X9,OSBPL5,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:17428193,,9606,BHF-UCL,has_input(CHEBI:42977),F
UniProtKB,Q9H0X9,OSBPL5,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000303,NAS,PMID:10588946,,9606,UniProt,,P
UniProtKB,Q9H0X9,OSBPL5,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000303,NAS,PMID:10588946,,9606,UniProt,,P
UniProtKB,Q9H172,ABCG4,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000318,IBA,PMID:21873635,MGI:MGI:107704|PANTHER:PTN001059392|UniProtKB:P45844|UniProtKB:Q9H172,9606,GO_Central,,P
UniProtKB,Q9H172,ABCG4,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000315,IMP,PMID:33141061,,9606,UniProt,,P
UniProtKB,Q9H172,ABCG4,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q91WA9,9606,UniProt,,P
UniProtKB,Q9H172,ABCG4,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q91WA9|ensembl:ENSMUSP00000124647,9606,Ensembl,,P
UniProtKB,Q9H172,ABCG4,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q91WA9|ensembl:ENSMUSP00000124647,9606,Ensembl,,P
UniProtKB,Q9H172,ABCG4,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000304,TAS,PMID:16682745,,9606,BHF-UCL,,P
UniProtKB,Q9H1P3,OSBPL2,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000315,IMP,PMID:30581148,,9606,ARUK-UCL,has_end_location(GO:0005886),P
UniProtKB,Q9H1P3,OSBPL2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000861364|UniProtKB:Q9BXW6|UniProtKB:Q9H1P3,9606,GO_Central,,F
UniProtKB,Q9H1P3,OSBPL2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000315,IMP,PMID:30581148,,9606,UniProt,,P
UniProtKB,Q9H1P3,OSBPL2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:17428193,,9606,BHF-UCL,has_input(CHEBI:42977),F
